name,title,source_table_name,dest_table_name,stage,start_line,end_line,header_lines,description,reftype,ref,state
api,API Root Url,,,0,,,,,ref,http://services.healthindicators.gov/v5/REST.svc/,synced
indicator_626,,indicator,indicator,2,,,,"Nurse practitioner training, evaluation of health literature",generator,GenerateIndicator;626,synced
indicator_627,,indicator,indicator,2,,,,"Nurse practitioner training, environmental health",generator,GenerateIndicator;627,synced
indicator_628,,indicator,indicator,2,,,,"Nurse practitioner training, public health systems",generator,GenerateIndicator;628,synced
indicator_629,,indicator,indicator,2,,,,"Nurse practitioner training, global health",generator,GenerateIndicator;629,synced
indicator_630,,indicator,indicator,2,,,,"Physician asst. training, counseling for health promotion",generator,GenerateIndicator;630,synced
indicator_631,,indicator,indicator,2,,,,Physician asst. training in cultural diversity,generator,GenerateIndicator;631,synced
indicator_632,,indicator,indicator,2,,,,"Physician asst. training, evaluation of health literature",generator,GenerateIndicator;632,synced
indicator_633,,indicator,indicator,2,,,,"Physician asst. training, environmental health",generator,GenerateIndicator;633,synced
indicator_634,,indicator,indicator,2,,,,"Physician asst. training, public health systems",generator,GenerateIndicator;634,synced
indicator_635,,indicator,indicator,2,,,,"Physician asst. training, global health",generator,GenerateIndicator;635,synced
indicator_636,,indicator,indicator,2,,,,"Health ed. goals, concept comprehension: schools",generator,GenerateIndicator;636,synced
indicator_637,,indicator,indicator,2,,,,"Health ed. goals, information access: schools",generator,GenerateIndicator;637,synced
indicator_638,,indicator,indicator,2,,,,"Health ed. goals, advocacy: schools",generator,GenerateIndicator;638,synced
indicator_639,,indicator,indicator,2,,,,"Health ed. goals, external influences: schools",generator,GenerateIndicator;639,synced
indicator_640,,indicator,indicator,2,,,,"Health ed. goals, healthy behaviors: schools",generator,GenerateIndicator;640,synced
indicator_641,,indicator,indicator,2,,,,"Health ed. goals, decision-making skills: schools",generator,GenerateIndicator;641,synced
indicator_642,,indicator,indicator,2,,,,"Health ed. goals, communication skills: schools",generator,GenerateIndicator;642,synced
indicator_652,,indicator,indicator,2,,,,"Health education, hand washing info: schools",generator,GenerateIndicator;652,synced
indicator_653,,indicator,indicator,2,,,,"Health education, oral health: schools",generator,GenerateIndicator;653,synced
indicator_654,,indicator,indicator,2,,,,"Health education, growth & development: schools",generator,GenerateIndicator;654,synced
indicator_655,,indicator,indicator,2,,,,"Health educations, sun safety: schools",generator,GenerateIndicator;655,synced
indicator_656,,indicator,indicator,2,,,,"Health education, benefits of sleep: schools",generator,GenerateIndicator;656,synced
indicator_657,,indicator,indicator,2,,,,"Health education, vision & hearing loss prevention: schools",generator,GenerateIndicator;657,synced
indicator_658,,indicator,indicator,2,,,,"Health education, health screening: schools",generator,GenerateIndicator;658,synced
indicator_659,,indicator,indicator,2,,,,Safe drinking water: persons served by community water,generator,GenerateIndicator;659,synced
indicator_660,,indicator,indicator,2,,,,Waterborne disease outbreaks,generator,GenerateIndicator;660,synced
indicator_661,,indicator,indicator,2,,,,Pesticide exposures causing health care facility visits,generator,GenerateIndicator;661,synced
indicator_662,,indicator,indicator,2,,,,Recycling of municipal waste,generator,GenerateIndicator;662,synced
indicator_663,,indicator,indicator,2,,,,Housing units with physical problems,generator,GenerateIndicator;663,synced
indicator_664,,indicator,indicator,2,,,,Information systems used for environmental health: states,generator,GenerateIndicator;664,synced
indicator_665,,indicator,indicator,2,,,,Number of days the Air Quality Index  exceeds 100,generator,GenerateIndicator;665,synced
indicator_666,,indicator,indicator,2,,,,Bicycling for transportation,generator,GenerateIndicator;666,synced
indicator_667,,indicator,indicator,2,,,,Walking for transportation,generator,GenerateIndicator;667,synced
indicator_668,,indicator,indicator,2,,,,Mass transit for transportation,generator,GenerateIndicator;668,synced
indicator_669,,indicator,indicator,2,,,,Telecommuting,generator,GenerateIndicator;669,synced
indicator_670,,indicator,indicator,2,,,,Airborne toxins from mobile sources,generator,GenerateIndicator;670,synced
indicator_671,,indicator,indicator,2,,,,Airborne toxins from area sources,generator,GenerateIndicator;671,synced
indicator_672,,indicator,indicator,2,,,,Airborne toxins from major sources,generator,GenerateIndicator;672,synced
indicator_673,,indicator,indicator,2,,,,Domestic water use,generator,GenerateIndicator;673,synced
indicator_674,,indicator,indicator,2,,,,Beaches open and safe,generator,GenerateIndicator;674,synced
indicator_676,,indicator,indicator,2,,,,Lead levels: children 1-5 years,generator,GenerateIndicator;676,synced
indicator_677,,indicator,indicator,2,,,,Hazardous sites posing risk,generator,GenerateIndicator;677,synced
indicator_678,,indicator,indicator,2,,,,Toxic pollutants,generator,GenerateIndicator;678,synced
indicator_679,,indicator,indicator,2,,,,"Indoor allergen levels, cockroach",generator,GenerateIndicator;679,synced
indicator_680,,indicator,indicator,2,,,,"Indoor allergen levels, mouse",generator,GenerateIndicator;680,synced
indicator_681,,indicator,indicator,2,,,,Radon mitigation systems: homes at risk for radon exposure,generator,GenerateIndicator;681,synced
indicator_682,,indicator,indicator,2,,,,Radon-reducing construction: new homes,generator,GenerateIndicator;682,synced
indicator_683,,indicator,indicator,2,,,,Air quality management program: schools,generator,GenerateIndicator;683,synced
indicator_684,,indicator,indicator,2,,,,Mold problem policy: schools,generator,GenerateIndicator;684,synced
indicator_685,,indicator,indicator,2,,,,Hazardous material plan: schools,generator,GenerateIndicator;685,synced
indicator_686,,indicator,indicator,2,,,,Pesticide limited use policy: schools,generator,GenerateIndicator;686,synced
indicator_687,,indicator,indicator,2,,,,Pesticide area marking policy: schools,generator,GenerateIndicator;687,synced
indicator_688,,indicator,indicator,2,,,,Pesticide information policy: schools,generator,GenerateIndicator;688,synced
indicator_689,,indicator,indicator,2,,,,Inspection of drinking water for lead: schools,generator,GenerateIndicator;689,synced
indicator_690,,indicator,indicator,2,,,,Inspection of drinking water for bacteria: schools,generator,GenerateIndicator;690,synced
indicator_691,,indicator,indicator,2,,,,Inspection of drinking water for coliforms: schools,generator,GenerateIndicator;691,synced
indicator_695,,indicator,indicator,2,,,,Arsenic level,generator,GenerateIndicator;695,synced
indicator_696,,indicator,indicator,2,,,,Cadmium level,generator,GenerateIndicator;696,synced
indicator_697,,indicator,indicator,2,,,,Lead level,generator,GenerateIndicator;697,synced
indicator_698,,indicator,indicator,2,,,,Mercury level: children 1-5 years,generator,GenerateIndicator;698,synced
indicator_699,,indicator,indicator,2,,,,Mercury level: females 16-49 years,generator,GenerateIndicator;699,synced
indicator_7,,indicator,indicator,2,,,,Physically unhealthy days: adults (per person),generator,GenerateIndicator;7,synced
indicator_700,,indicator,indicator,2,,,,Chlordane level: persons 12+ years,generator,GenerateIndicator;700,synced
indicator_701,,indicator,indicator,2,,,,DDT level: persons 12+ years,generator,GenerateIndicator;701,synced
indicator_702,,indicator,indicator,2,,,,Beta-HCH level: persons 12+ years,generator,GenerateIndicator;702,synced
indicator_703,,indicator,indicator,2,,,,Para-nitrophenol level: persons 6+ years,generator,GenerateIndicator;703,synced
indicator_704,,indicator,indicator,2,,,,Chlorpyrifos level: persons 6+ years,generator,GenerateIndicator;704,synced
indicator_705,,indicator,indicator,2,,,,Pyrethoid level: persons 6+ years,generator,GenerateIndicator;705,synced
indicator_706,,indicator,indicator,2,,,,"PCB level, nondioxin-like: persons 12+ years",generator,GenerateIndicator;706,synced
indicator_707,,indicator,indicator,2,,,,"PCB level, dioxin-like: persons 12+ years",generator,GenerateIndicator;707,synced
indicator_708,,indicator,indicator,2,,,,Dioxin level: persons 12+ years,generator,GenerateIndicator;708,synced
indicator_709,,indicator,indicator,2,,,,Bisphenol A level: persons 6+ years,generator,GenerateIndicator;709,synced
indicator_71,,indicator,indicator,2,,,,"Deaths, all causes (per 100,000)",generator,GenerateIndicator;71,synced
indicator_710,,indicator,indicator,2,,,,Perchlorate level: persons 6+ years,generator,GenerateIndicator;710,synced
indicator_711,,indicator,indicator,2,,,,Phthalate level: persons 6+ years,generator,GenerateIndicator;711,synced
indicator_712,,indicator,indicator,2,,,,BDE 47 level: persons 12+ years,generator,GenerateIndicator;712,synced
indicator_713,,indicator,indicator,2,,,,Lead poisoning monitoring: states,generator,GenerateIndicator;713,synced
indicator_714,,indicator,indicator,2,,,,Pesticide poisoning monitoring: states,generator,GenerateIndicator;714,synced
indicator_715,,indicator,indicator,2,,,,Mercury poisoning monitoring: states,generator,GenerateIndicator;715,synced
indicator_716,,indicator,indicator,2,,,,Arsenic poisoning monitoring: states,generator,GenerateIndicator;716,synced
indicator_717,,indicator,indicator,2,,,,Cadmium poisoning monitoring: states,generator,GenerateIndicator;717,synced
indicator_718,,indicator,indicator,2,,,,Acute chemical poisoning monitoring: states,generator,GenerateIndicator;718,synced
indicator_719,,indicator,indicator,2,,,,Carbon monoxide poisoning monitoring: states,generator,GenerateIndicator;719,synced
indicator_720,,indicator,indicator,2,,,,Water quality/sanitation/hygiene deaths: global,generator,GenerateIndicator;720,synced
indicator_721,,indicator,indicator,2,,,,Homes with lead-based paint,generator,GenerateIndicator;721,synced
indicator_722,,indicator,indicator,2,,,,Homes with lead paint hazards,generator,GenerateIndicator;722,synced
indicator_723,,indicator,indicator,2,,,,Homes with dust-lead hazards,generator,GenerateIndicator;723,synced
indicator_724,,indicator,indicator,2,,,,Homes with soil-lead hazards,generator,GenerateIndicator;724,synced
indicator_725,,indicator,indicator,2,,,,Schools located near highways,generator,GenerateIndicator;725,synced
indicator_728,,indicator,indicator,2,,,,Health ed. training requirements: elementary schools,generator,GenerateIndicator;728,synced
indicator_729,,indicator,indicator,2,,,,Health ed. training requirements: middle schools,generator,GenerateIndicator;729,synced
indicator_730,,indicator,indicator,2,,,,Health ed. training requirements: high schools,generator,GenerateIndicator;730,synced
indicator_731,,indicator,indicator,2,,,,Health ed. certification requirements: elementary school,generator,GenerateIndicator;731,synced
indicator_732,,indicator,indicator,2,,,,Health ed. certification requirements: middle school,generator,GenerateIndicator;732,synced
indicator_733,,indicator,indicator,2,,,,Health ed. certification requirements: high school,generator,GenerateIndicator;733,synced
indicator_734,,indicator,indicator,2,,,,Health instruction meets time standards: elementary schools,generator,GenerateIndicator;734,synced
indicator_735,,indicator,indicator,2,,,,Health instruction meets time standards: middle schools,generator,GenerateIndicator;735,synced
indicator_736,,indicator,indicator,2,,,,Health instruction meets time standards: high schools,generator,GenerateIndicator;736,synced
indicator_737,,indicator,indicator,2,,,,Health ed. teachers trained in behavior change,generator,GenerateIndicator;737,synced
indicator_739,,indicator,indicator,2,,,,Positive communication with parents: children 6-17 years,generator,GenerateIndicator;739,synced
indicator_740,,indicator,indicator,2,,,,Read to by parents: children <5 years,generator,GenerateIndicator;740,synced
indicator_741,,indicator,indicator,2,,,,Child developmental concerns addressed by doctors: children <5 years,generator,GenerateIndicator;741,synced
indicator_743,,indicator,indicator,2,,,,Otitis media visits in ambulatory care settings: children,generator,GenerateIndicator;743,synced
indicator_744,,indicator,indicator,2,,,,Hearing aid use: adults 20-69 years,generator,GenerateIndicator;744,synced
indicator_745,,indicator,indicator,2,,,,Cochlear implant surgeries: deaf persons,generator,GenerateIndicator;745,synced
indicator_746,,indicator,indicator,2,,,,Hearing aid use: adults 70+,generator,GenerateIndicator;746,synced
indicator_747,,indicator,indicator,2,,,,Assistive listening device use: older adults,generator,GenerateIndicator;747,synced
indicator_748,,indicator,indicator,2,,,,Recent hearing exams: adults 20-69 years,generator,GenerateIndicator;748,synced
indicator_749,,indicator,indicator,2,,,,Recent hearing exams: older adults,generator,GenerateIndicator;749,synced
indicator_75,,indicator,indicator,2,,,,Physically or mentally unhealthy days: adults (days),generator,GenerateIndicator;75,synced
indicator_750,,indicator,indicator,2,,,,Recent hearing exams: teens,generator,GenerateIndicator;750,synced
indicator_751,,indicator,indicator,2,,,,Health care provider referrals to hearing specialists,generator,GenerateIndicator;751,synced
indicator_752,,indicator,indicator,2,,,,Use of hearing protection: adults,generator,GenerateIndicator;752,synced
indicator_753,,indicator,indicator,2,,,,Use of hearing protection: teens,generator,GenerateIndicator;753,synced
indicator_754,,indicator,indicator,2,,,,"Hearing loss, noise-induced: teens",generator,GenerateIndicator;754,synced
indicator_755,,indicator,indicator,2,,,,"Hearing loss, noise-induced: adults",generator,GenerateIndicator;755,synced
indicator_756,,indicator,indicator,2,,,,Neonatal hearing screening,generator,GenerateIndicator;756,synced
indicator_757,,indicator,indicator,2,,,,Early infant diagnostic hearing evaluation,generator,GenerateIndicator;757,synced
indicator_758,,indicator,indicator,2,,,,Early intervention services: infants with hearing loss,generator,GenerateIndicator;758,synced
indicator_759,,indicator,indicator,2,,,,Health care evaluation: adults with tinnitus,generator,GenerateIndicator;759,synced
indicator_760,,indicator,indicator,2,,,,Specialty health care use: adults with tinnitus,generator,GenerateIndicator;760,synced
indicator_761,,indicator,indicator,2,,,,Appropriate treatment use: adults with tinnitus,generator,GenerateIndicator;761,synced
indicator_762,,indicator,indicator,2,,,,Health care evaluation: adults with balance/dizziness problems,generator,GenerateIndicator;762,synced
indicator_763,,indicator,indicator,2,,,,Specialty health care use: adults with balance/dizziness problems,generator,GenerateIndicator;763,synced
indicator_765,,indicator,indicator,2,,,,Appropriate treatment use: adults with balance/dizziness problems,generator,GenerateIndicator;765,synced
indicator_766,,indicator,indicator,2,,,,Condition not improving: adults with balance/dizziness problems,generator,GenerateIndicator;766,synced
indicator_767,,indicator,indicator,2,,,,Limitation of activity: adults with balance/dizziness problems,generator,GenerateIndicator;767,synced
indicator_768,,indicator,indicator,2,,,,Sick leave use: adults with balance/dizziness problems,generator,GenerateIndicator;768,synced
indicator_769,,indicator,indicator,2,,,,Falling: adults with balance/dizziness problems,generator,GenerateIndicator;769,synced
indicator_770,,indicator,indicator,2,,,,Injuries due to falls: adults with balance/dizziness problems,generator,GenerateIndicator;770,synced
indicator_779,,indicator,indicator,2,,,,Intended pregnancies,generator,GenerateIndicator;779,synced
indicator_780,,indicator,indicator,2,,,,Pregnancy despite use of reversible contraceptive method,generator,GenerateIndicator;780,synced
indicator_781,,indicator,indicator,2,,,,Family planning clinics offering all contraception methods,generator,GenerateIndicator;781,synced
indicator_782,,indicator,indicator,2,,,,Family planning clinics offering emergency contraception,generator,GenerateIndicator;782,synced
indicator_784,,indicator,indicator,2,,,,Pregnancies conceived within 18 months of previous birth,generator,GenerateIndicator;784,synced
indicator_785,,indicator,indicator,2,,,,Contraceptive use at most recent sexual intercourse,generator,GenerateIndicator;785,synced
indicator_786,,indicator,indicator,2,,,,Reproductive health services receipt: sexually active females,generator,GenerateIndicator;786,synced
indicator_787,,indicator,indicator,2,,,,Reproductive health services receipt: sexually active males,generator,GenerateIndicator;787,synced
indicator_788,,indicator,indicator,2,,,,Pregnancies: females 15-17 years,generator,GenerateIndicator;788,synced
indicator_789,,indicator,indicator,2,,,,Pregnancies: females 18-19 years,generator,GenerateIndicator;789,synced
indicator_79,,indicator,indicator,2,,,,"Unintentional Injury deaths: No MVA (per 100,000)",generator,GenerateIndicator;79,synced
indicator_790,,indicator,indicator,2,,,,Never had sexual intercourse: females 15-17 years,generator,GenerateIndicator;790,synced
indicator_791,,indicator,indicator,2,,,,Never had sexual intercourse: males 15-17 years,generator,GenerateIndicator;791,synced
indicator_792,,indicator,indicator,2,,,,Never had sexual intercourse: females <16 years,generator,GenerateIndicator;792,synced
indicator_793,,indicator,indicator,2,,,,Never had sexual intercourse: males <16 years,generator,GenerateIndicator;793,synced
indicator_794,,indicator,indicator,2,,,,Condom use at first intercourse: females 15-19 years,generator,GenerateIndicator;794,synced
indicator_795,,indicator,indicator,2,,,,Condom use at first intercourse: males 15-19 years,generator,GenerateIndicator;795,synced
indicator_796,,indicator,indicator,2,,,,Condom use at last intercourse: females 15-19 years,generator,GenerateIndicator;796,synced
indicator_797,,indicator,indicator,2,,,,Condom use at last intercourse: males 15-19 years,generator,GenerateIndicator;797,synced
indicator_798,,indicator,indicator,2,,,,Contraception use at first intercourse: females 15-19 years,generator,GenerateIndicator;798,synced
indicator_799,,indicator,indicator,2,,,,Contraception use at first intercourse: males 15-19 years,generator,GenerateIndicator;799,synced
indicator_800,,indicator,indicator,2,,,,Contraception use at last intercourse: females 15-19 years,generator,GenerateIndicator;800,synced
indicator_801,,indicator,indicator,2,,,,Contraception use at last intercourse: males 15-19 years,generator,GenerateIndicator;801,synced
indicator_802,,indicator,indicator,2,,,,Abstinence instruction receipt before age 18: females,generator,GenerateIndicator;802,synced
indicator_803,,indicator,indicator,2,,,,Abstinence instruction receipt before age 18: males,generator,GenerateIndicator;803,synced
indicator_804,,indicator,indicator,2,,,,Birth control instruction receipt before age 18: females,generator,GenerateIndicator;804,synced
indicator_805,,indicator,indicator,2,,,,Birth control instruction receipt before age 18: males,generator,GenerateIndicator;805,synced
indicator_806,,indicator,indicator,2,,,,HIV/AIDS prevention instruction before age 18: females,generator,GenerateIndicator;806,synced
indicator_807,,indicator,indicator,2,,,,HIV/AIDS prevention instruction before age 18: males,generator,GenerateIndicator;807,synced
indicator_808,,indicator,indicator,2,,,,STD instruction receipt before age 18: females,generator,GenerateIndicator;808,synced
indicator_809,,indicator,indicator,2,,,,STD instruction receipt before age 18: males,generator,GenerateIndicator;809,synced
indicator_810,,indicator,indicator,2,,,,Abstinence discussion with parent before age 18: females,generator,GenerateIndicator;810,synced
indicator_811,,indicator,indicator,2,,,,Abstinence discussion with parent before age 18: males,generator,GenerateIndicator;811,synced
indicator_812,,indicator,indicator,2,,,,Birth control discussion with parent before age 18: females,generator,GenerateIndicator;812,synced
indicator_813,,indicator,indicator,2,,,,Birth control discussion with parent before age 18: males,generator,GenerateIndicator;813,synced
indicator_814,,indicator,indicator,2,,,,HIV/AIDS prevention discussion with parent before age 18: females,generator,GenerateIndicator;814,synced
indicator_815,,indicator,indicator,2,,,,HIV/AIDS prevention discussion with parent before age 18: males,generator,GenerateIndicator;815,synced
indicator_816,,indicator,indicator,2,,,,STD discussion with parent before age 18: females,generator,GenerateIndicator;816,synced
indicator_817,,indicator,indicator,2,,,,STD discussion with parent before age 18: males,generator,GenerateIndicator;817,synced
indicator_818,,indicator,indicator,2,,,,Family planning services income eligibility: states,generator,GenerateIndicator;818,synced
indicator_819,,indicator,indicator,2,,,,Contraceptive services/supplies need and receipt through public sector,generator,GenerateIndicator;819,synced
indicator_820,,indicator,indicator,2,,,,Allergic reactions to food: adults,generator,GenerateIndicator;820,synced
indicator_822,,indicator,indicator,2,,,,Campylobacter species infections,generator,GenerateIndicator;822,synced
indicator_823,,indicator,indicator,2,,,,Escherichia coli infections,generator,GenerateIndicator;823,synced
indicator_824,,indicator,indicator,2,,,,Listeria monocytogenes infections,generator,GenerateIndicator;824,synced
indicator_825,,indicator,indicator,2,,,,Salmonella species infections,generator,GenerateIndicator;825,synced
indicator_826,,indicator,indicator,2,,,,Postdiarrheal hemolytic-uremic syndrome infections,generator,GenerateIndicator;826,synced
indicator_827,,indicator,indicator,2,,,,Vibrio species infections,generator,GenerateIndicator;827,synced
indicator_828,,indicator,indicator,2,,,,Yersinia species infections,generator,GenerateIndicator;828,synced
indicator_829,,indicator,indicator,2,,,,Antimicrobial resistance to ciprofloxacin,generator,GenerateIndicator;829,synced
indicator_83,,indicator,indicator,2,,,,"Heart disease deaths (per 100,000)",generator,GenerateIndicator;83,synced
indicator_830,,indicator,indicator,2,,,,Antimicrobial resistance to Ceftriaxone,generator,GenerateIndicator;830,synced
indicator_831,,indicator,indicator,2,,,,Antimicrobial resistance to Gentamicin,generator,GenerateIndicator;831,synced
indicator_832,,indicator,indicator,2,,,,Antimicrobial resistance to Ampicillin,generator,GenerateIndicator;832,synced
indicator_833,,indicator,indicator,2,,,,Antimicrobial resistance to 3+ classes of antimicrobials,generator,GenerateIndicator;833,synced
indicator_834,,indicator,indicator,2,,,,Antimicrobial resistance to Erythromycin,generator,GenerateIndicator;834,synced
indicator_835,,indicator,indicator,2,,,,"Clean hands, food safety practice",generator,GenerateIndicator;835,synced
indicator_836,,indicator,indicator,2,,,,"Separate food, food safety practice",generator,GenerateIndicator;836,synced
indicator_837,,indicator,indicator,2,,,,"Cook to proper temperature, food safety practice",generator,GenerateIndicator;837,synced
indicator_838,,indicator,indicator,2,,,,"Refrigerate promptly, food safety practice",generator,GenerateIndicator;838,synced
indicator_839,,indicator,indicator,2,,,,Outbreak-associated infections associated with beef,generator,GenerateIndicator;839,synced
indicator_840,,indicator,indicator,2,,,,Outbreak-associated infections: dairy,generator,GenerateIndicator;840,synced
indicator_841,,indicator,indicator,2,,,,Outbreak-associated infections: fruits/nuts,generator,GenerateIndicator;841,synced
indicator_842,,indicator,indicator,2,,,,Outbreak-associated infections: vegetables,generator,GenerateIndicator;842,synced
indicator_843,,indicator,indicator,2,,,,Outbreak-associated infections: chicken,generator,GenerateIndicator;843,synced
indicator_844,,indicator,indicator,2,,,,Malaria,generator,GenerateIndicator;844,synced
indicator_845,,indicator,indicator,2,,,,Tuberculosis: foreign born persons,generator,GenerateIndicator;845,synced
indicator_846,,indicator,indicator,2,,,,Global Disease Detection Regional Centers,generator,GenerateIndicator;846,synced
indicator_847,,indicator,indicator,2,,,,Global Disease Detection training of public health professionals,generator,GenerateIndicator;847,synced
indicator_848,,indicator,indicator,2,,,,Global Disease Detection increased testing capacity,generator,GenerateIndicator;848,synced
indicator_850,,indicator,indicator,2,,,,Genetic counseling: women with family history of breast/ovarian cancer,generator,GenerateIndicator;850,synced
indicator_851,,indicator,indicator,2,,,,Central line-associated bloodstream infections,generator,GenerateIndicator;851,synced
indicator_852,,indicator,indicator,2,,,,Methicillin-resistant Staphylococcus aureus infections,generator,GenerateIndicator;852,synced
indicator_853,,indicator,indicator,2,,,,Health care provider listening skills,generator,GenerateIndicator;853,synced
indicator_854,,indicator,indicator,2,,,,Health care provider explaining things,generator,GenerateIndicator;854,synced
indicator_855,,indicator,indicator,2,,,,Health care provider showing respect,generator,GenerateIndicator;855,synced
indicator_856,,indicator,indicator,2,,,,Health care provider spending enough time with patient,generator,GenerateIndicator;856,synced
indicator_857,,indicator,indicator,2,,,,Internet access,generator,GenerateIndicator;857,synced
indicator_858,,indicator,indicator,2,,,,Broadband access to internet,generator,GenerateIndicator;858,synced
indicator_859,,indicator,indicator,2,,,,Use of mobile devices for internet access,generator,GenerateIndicator;859,synced
indicator_86,,indicator,indicator,2,,,,"Colorectal cancer deaths (per 100,000)",generator,GenerateIndicator;86,synced
indicator_860,,indicator,indicator,2,,,,Health care provider uses understandable instructions,generator,GenerateIndicator;860,synced
indicator_861,,indicator,indicator,2,,,,Health care provider asks how instructions will be followed,generator,GenerateIndicator;861,synced
indicator_862,,indicator,indicator,2,,,,Health care provider offers help in filling out forms,generator,GenerateIndicator;862,synced
indicator_863,,indicator,indicator,2,,,,Health websites meeting 3+ criteria to assess reliability,generator,GenerateIndicator;863,synced
indicator_864,,indicator,indicator,2,,,,Health websites following established usability principles,generator,GenerateIndicator;864,synced
indicator_865,,indicator,indicator,2,,,,Online health information access,generator,GenerateIndicator;865,synced
indicator_866,,indicator,indicator,2,,,,Involvement in health care decision making,generator,GenerateIndicator;866,synced
indicator_867,,indicator,indicator,2,,,,Internet use to track personal health information,generator,GenerateIndicator;867,synced
indicator_868,,indicator,indicator,2,,,,Internet use to communicate with providers,generator,GenerateIndicator;868,synced
indicator_870,,indicator,indicator,2,,,,Social support for health concerns,generator,GenerateIndicator;870,synced
indicator_872,,indicator,indicator,2,,,,Electronic health records in medical practices,generator,GenerateIndicator;872,synced
indicator_874,,indicator,indicator,2,,,,Social marketing use in health programs: state health departments,generator,GenerateIndicator;874,synced
indicator_877,,indicator,indicator,2,,,,Coronary heart disease deaths,generator,GenerateIndicator;877,synced
indicator_878,,indicator,indicator,2,,,,Fibrinolytic therapy timeliness: heart attack patients,generator,GenerateIndicator;878,synced
indicator_879,,indicator,indicator,2,,,,Percutaneous intervention timeliness: heart attack patients,generator,GenerateIndicator;879,synced
indicator_88,,indicator,indicator,2,,,,"Lung, trachea, and bronchus cancer deaths (per 100,000)",generator,GenerateIndicator;88,synced
indicator_881,,indicator,indicator,2,,,,Stroke deaths,generator,GenerateIndicator;881,synced
indicator_882,,indicator,indicator,2,,,,Blood pressure control: adults with hypertension (percent),generator,GenerateIndicator;882,synced
indicator_883,,indicator,indicator,2,,,,Blood pressure screening: adults,generator,GenerateIndicator;883,synced
indicator_884,,indicator,indicator,2,,,,Cholesterol levels: adults,generator,GenerateIndicator;884,synced
indicator_885,,indicator,indicator,2,,,,High serum cholesterol: adults,generator,GenerateIndicator;885,synced
indicator_886,,indicator,indicator,2,,,,Cholesterol screening: adults,generator,GenerateIndicator;886,synced
indicator_887,,indicator,indicator,2,,,,Stroke awareness: symptoms and importance of 911,generator,GenerateIndicator;887,synced
indicator_888,,indicator,indicator,2,,,,Stroke awareness: symptoms,generator,GenerateIndicator;888,synced
indicator_889,,indicator,indicator,2,,,,Stroke awareness: importance of calling 9-1-1,generator,GenerateIndicator;889,synced
indicator_891,,indicator,indicator,2,,,,Heart failure hospitalizations: Medicare beneficiaries 65-74 years,generator,GenerateIndicator;891,synced
indicator_892,,indicator,indicator,2,,,,Heart failure hospitalizations: Medicare beneficiaries 75-84 years,generator,GenerateIndicator;892,synced
indicator_893,,indicator,indicator,2,,,,Heart failure hospitalizations: Medicare beneficiaries 85+ years,generator,GenerateIndicator;893,synced
indicator_894,,indicator,indicator,2,,,,Heart attack awareness: symptoms and importance of 911,generator,GenerateIndicator;894,synced
indicator_895,,indicator,indicator,2,,,,Heart attack awareness: symptoms,generator,GenerateIndicator;895,synced
indicator_896,,indicator,indicator,2,,,,Heart attack awareness: importance of calling 911,generator,GenerateIndicator;896,synced
indicator_897,,indicator,indicator,2,,,,Hypertension: adults,generator,GenerateIndicator;897,synced
indicator_898,,indicator,indicator,2,,,,Hypertension: children 8-17 years,generator,GenerateIndicator;898,synced
indicator_9,,indicator,indicator,2,,,,Mentally unhealthy days: adults (per person),generator,GenerateIndicator;9,synced
indicator_912,,indicator,indicator,2,,,,Hypertension medication compliance (percent),generator,GenerateIndicator;912,synced
indicator_933,,indicator,indicator,2,,,,HIV/AIDS education: substance abuse treatment,generator,GenerateIndicator;933,synced
indicator_934,,indicator,indicator,2,,,,HIV testing: TB patients,generator,GenerateIndicator;934,synced
indicator_935,,indicator,indicator,2,,,,HIV deaths,generator,GenerateIndicator;935,synced
indicator_936,,indicator,indicator,2,,,,Late HIV diagnosis: persons 13+ years,generator,GenerateIndicator;936,synced
indicator_938,,indicator,indicator,2,,,,"HIV, perinatally acquired",generator,GenerateIndicator;938,synced
indicator_942,,indicator,indicator,2,,,,HIV infection status awareness,generator,GenerateIndicator;942,synced
indicator_945,,indicator,indicator,2,,,,HIV testing: men who have sex with men,generator,GenerateIndicator;945,synced
indicator_946,,indicator,indicator,2,,,,HIV testing: pregnant women,generator,GenerateIndicator;946,synced
indicator_959,,indicator,indicator,2,,,,HIV transmission rate: persons living with HIV,generator,GenerateIndicator;959,synced
indicator_960,,indicator,indicator,2,,,,"HIV infections, new: persons 13+ years",generator,GenerateIndicator;960,synced
indicator_961,,indicator,indicator,2,,,,Unprotected sex: men who have sex with men,generator,GenerateIndicator;961,synced
indicator_962,,indicator,indicator,2,,,,Chronic hepatitis B: children 1-24 months,generator,GenerateIndicator;962,synced
indicator_963,,indicator,indicator,2,,,,Invasive pneumococcal infections: children <5 years,generator,GenerateIndicator;963,synced
indicator_964,,indicator,indicator,2,,,,Invasive pneumococcal infections: older adults,generator,GenerateIndicator;964,synced
indicator_965,,indicator,indicator,2,,,,Antibiotic-resistant pneumococcal infections: children <5 years,generator,GenerateIndicator;965,synced
indicator_966,,indicator,indicator,2,,,,Antibiotic-resistant pneumococcal infections: older adults,generator,GenerateIndicator;966,synced
indicator_967,,indicator,indicator,2,,,,Hepatitis A,generator,GenerateIndicator;967,synced
indicator_968,,indicator,indicator,2,,,,Meningococcal disease,generator,GenerateIndicator;968,synced
